Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,0,1,2,3,4,5,6,7
114-25-443-58925-6,25,58925,114,443,6,27/09/2021 03:28:03 pm,-51037220.65,-1126485.073,-33808973.54,-1701034.201,-1140024.077,-3796238.867,23801115.99,-10686547.1
114-25-443-58925-6,25,58925,114,443,6,27/09/2021 03:30:27 pm,-40245966.6,42305271.74,-30539422.86,-1635329.043,-2771712.162,51085791.15,-14224111.02,-6168607.655
114-25-443-58925-6,25,58925,114,443,6,27/09/2021 03:32:56 pm,21207737.41,34514960.82,-43029486.88,-8699520.15,5685976.741,15997179.47,26576580.12,1678090.687
114-25-443-58925-6,25,58925,114,443,6,27/09/2021 03:35:12 pm,-56410014.11,8151194.902,-10542093.48,2110326.467,-14282741.03,-16270727.98,-13486636.16,-102752.8166
115-25-443-56547-6,25,56547,115,443,6,27/09/2021 02:33:21 pm,-55741611.89,7746760.647,-10694496.7,2006773.785,-13625279.4,-17345063.56,-13434581.33,-464172.9959
117-25-443-53724-6,25,53724,117,443,6,27/09/2021 02:57:50 pm,-56260112.82,10228112.4,-34278861.49,-1160841.697,-3490715.738,26526198.78,19736172.45,-2119240.116
117-25-443-53724-6,25,53724,117,443,6,27/09/2021 03:00:06 pm,-56234169.95,7928440.812,-10677568.48,2063371.656,-13911254.09,-16796171.99,-13443868.94,-164150.6626
117-25-443-50858-6,25,50858,117,443,6,27/09/2021 03:58:44 pm,-83364061.67,-34240021.67,-13255664.61,2718672.14,-3591156.22,-11737405.4,10119033.52,-6584612.551
118-25-443-63428-6,25,63428,118,443,6,27/09/2021 02:32:34 pm,-61855818.84,-31436316.82,-15132793.71,790778.071,-5072551.853,-11983409.37,16857223.32,-8839860.436
119-25-443-49550-6,25,49550,119,443,6,27/09/2021 02:56:44 pm,-40243774.73,42305833.31,-30541071.67,-1635577.1,-2773163.358,51084646.73,-14225692.59,-6169184.035
119-25-443-49550-6,25,49550,119,443,6,27/09/2021 02:59:11 pm,103846312.8,13932819.79,-26715655.98,-14160820.47,-1682421.179,-4725114.011,109208.0922,3263085.659
119-25-443-49550-6,25,49550,119,443,6,27/09/2021 03:01:26 pm,-30225775.04,-10869309.62,-25055876.53,-2503102.904,-6356791.141,-10339913.28,23925196.6,-12272426.18
120-25-443-51187-6,25,51187,120,443,6,27/09/2021 02:33:00 pm,-56130603.84,7755391.228,-10536475.54,2064568.141,-13834596.61,-16969995.07,-13509959.29,-482336.1448
121-25-443-61521-6,25,61521,121,443,6,27/09/2021 03:15:07 pm,-56255289.2,10229159.75,-34282254.2,-1161329.171,-3495062.156,26524305.93,19733293.13,-2120591.47
121-25-443-61521-6,25,61521,121,443,6,27/09/2021 03:17:23 pm,-55799499.58,7701925.101,-10644454.27,2016294.484,-13631621.39,-17351412.89,-13450785.49,-442532.5643
123-25-443-55498-6,25,55498,123,443,6,27/09/2021 02:32:52 pm,-80287715.67,-21806943.04,-12522159.67,2974758.485,-7620751.41,-10416684.86,7221889.534,-3263177.705
123-25-443-62952-6,25,62952,123,443,6,27/09/2021 02:56:59 pm,-56209120.66,10202376.36,-34260892.94,-1166397.61,-3432052.12,26516107.37,19718511.48,-2157595.775
123-25-443-62952-6,25,62952,123,443,6,27/09/2021 02:59:35 pm,-63150979.04,-27935873.37,-18407215.37,545692.8317,-3543156.524,-10951414.05,16648817.41,-9846244.317
124-25-443-61128-6,25,61128,124,443,6,27/09/2021 02:32:39 pm,-66163385.04,-20066269.51,-13699664.66,1707886.794,-8511024.078,-12176044.79,10616534.76,-4380708.341
127-25-443-59700-6,25,59700,127,443,6,27/09/2021 03:12:52 pm,-58461183.23,-12934975.47,-35114942.62,-1580129.606,1019024.584,-1074864.002,30389067.87,-11312223.49
127-25-443-59700-6,25,59700,127,443,6,27/09/2021 03:15:20 pm,-40135888.99,42305098.17,-30577065.24,-1651956.856,-2680898.232,50965465.93,-14190702.53,-6207654.914
127-25-443-59700-6,25,59700,127,443,6,27/09/2021 03:17:56 pm,21180686.19,34551628.78,-43009944.49,-8694990.229,5702104.988,15980881.36,26525516.59,1678366.198
127-25-443-59700-6,25,59700,127,443,6,27/09/2021 03:20:11 pm,21263037.73,34549823.32,-43148312.95,-8718641.629,5750419.628,15882230.05,26635924.75,1761957.78
129-25-443-49334-6,25,49334,129,443,6,27/09/2021 02:32:32 pm,133783444.6,-9839682.656,-18329203.77,-16070001.67,-9193125.591,-1944326.585,-1230798.679,-508989.7389
129-25-443-64101-6,25,64101,129,443,6,27/09/2021 02:34:30 pm,-67058158.39,-1779220.09,-9686816.114,2692547.654,-8135356.624,-21051889.47,-15361051.15,-5078827.028
130-25-443-59553-6,25,59553,130,443,6,27/09/2021 02:56:51 pm,-56260293.25,10228005.09,-34278679.5,-1160815.536,-3490721.681,26526280.72,19736374.62,-2119517.559
130-25-443-59553-6,25,59553,130,443,6,27/09/2021 02:59:15 pm,-56027519.83,8436803.522,-10870534.51,2033243.805,-13980484.49,-16417339.28,-13280039.14,538947.9412
130-25-443-64220-6,25,64220,130,443,6,27/09/2021 03:29:11 pm,-56239074.77,10214320.97,-34290160.19,-1166762.196,-3433084.663,26515312.3,19730594.38,-2106449.131
130-25-443-64220-6,25,64220,130,443,6,27/09/2021 03:31:27 pm,-63740789.58,9019636.665,-9115420.669,2821500.776,-14010780.82,-9855165.355,-13129739.59,6000802.474
131-25-443-58582-6,25,58582,131,443,6,27/09/2021 03:50:18 pm,-58306832.7,5364549.114,-10816582.83,2106938.266,-11972332,-18732578.63,-13700780.48,-1820916.9
131-25-443-64801-6,25,64801,131,443,6,27/09/2021 03:50:18 pm,-54480807.83,10036375.52,-34946218.29,-1344605.413,-4413736.617,25360807.63,22228520.71,-1373909.642
131-25-443-64801-6,25,64801,131,443,6,27/09/2021 03:52:36 pm,-72224119.05,7817885.033,-31380437.51,263151.853,804758.4532,33036079.55,6947271.489,-7656294.891
131-25-5228-51961-6,25,51961,131,5228,6,27/09/2021 02:32:54 pm,-53829719.23,54690917.75,-53776674.79,-2606255.304,-8156983.161,57901091.06,-8047094.013,32006004.05
131-25-5228-51961-6,25,51961,131,5228,6,27/09/2021 02:56:35 pm,-40354113.31,42287996.91,-30591668.67,-1635426.846,-2689565.576,51120451.31,-14220709.16,-6141793.741
131-25-5228-51961-6,25,51961,131,5228,6,27/09/2021 02:58:50 pm,-19306344.46,39415105.63,-34684683.92,-4042442.069,401441.5046,38949340.29,-578446.7931,-3827345.201
131-25-5228-51961-6,25,51961,131,5228,6,27/09/2021 03:01:05 pm,16410303.59,33006380.48,-13912975.64,-3612320.496,-23338953.73,-20743544.28,-8901320.009,-485540.2336
25-133-54456-443-6,25,54456,133,443,6,27/09/2021 03:24:01 pm,23367603.54,21837585.28,-14345471.77,-4740774.451,-19046733.99,-17149804.42,-8528833.169,-764250.712
25-133-64935-443-6,25,64935,133,443,6,27/09/2021 03:24:01 pm,128397788.3,-4790607.493,-13754769.58,-15608802.52,689477.7582,-485132.3231,3248749.745,-3044124.634
25-133-64935-443-6,25,64935,133,443,6,27/09/2021 03:24:47 pm,128352497.5,-4756666.89,-13722088.63,-15604878.56,760499.2621,-474413.0561,3280915.719,-3061941.137
25-133-54456-443-6,25,54456,133,443,6,27/09/2021 03:24:47 pm,-40639737.04,42249425.63,-30637869,-1618567.771,-2655129.13,51269135.57,-14255279.8,-6175098.487
25-134-53499-443-6,25,53499,134,443,6,27/09/2021 02:56:29 pm,-40519086.11,42252982.2,-30681725.15,-1636207.745,-2572708.551,51148350.54,-14228665.49,-6211688.687
25-134-53499-443-6,25,53499,134,443,6,27/09/2021 02:58:44 pm,86085887.97,27085148.06,-30571870.68,-12903880.33,2657885.877,-7599418.46,819629.3092,2803105.088
25-134-53499-443-6,25,53499,134,443,6,27/09/2021 03:01:00 pm,134740507.6,-9543798.422,-18331555.21,-16158295.3,-9256681.385,-1986304.122,-1255912.131,-549026.777
25-134-53499-443-6,25,53499,134,443,6,27/09/2021 03:01:23 pm,-40643266.84,42248882.82,-30635261.98,-1618254.692,-2650552.305,51270000.99,-14255137.21,-6173980.005
25-135-53354-443-6,25,53354,135,443,6,27/09/2021 02:56:28 pm,-40520280.6,42252964.54,-30680970,-1636135.304,-2570537.065,51148562.48,-14228279.83,-6211252.732
25-135-53354-443-6,25,53354,135,443,6,27/09/2021 02:58:44 pm,86100330.29,27085681.69,-30580451.8,-12905080.7,2641663.575,-7607036.086,812387.5502,2797818.24
25-135-53354-443-6,25,53354,135,443,6,27/09/2021 03:00:59 pm,134740537.6,-9543820.286,-18331576.92,-16158292.2,-9256726.83,-1986311.048,-1255932.756,-549015.4894
25-135-53354-443-6,25,53354,135,443,6,27/09/2021 03:01:23 pm,-40246647.05,42305245.75,-30538993.99,-1635285.008,-2770548.871,51085928.92,-14223844.04,-6168364.93
25-136-60373-443-6,25,60373,136,443,6,27/09/2021 02:56:28 pm,-40245388.48,42305596.86,-30539673.47,-1635405.417,-2771403.146,51085443.45,-14225876.19,-6168263.286
25-136-60373-443-6,25,60373,136,443,6,27/09/2021 02:58:43 pm,84101052.85,28683104.12,-31051041.13,-12765293.5,3109011.181,-7850460.868,909566.2627,2980451.225
25-136-60373-443-6,25,60373,136,443,6,27/09/2021 03:00:58 pm,134740499.6,-9543792.567,-18331549.43,-16158295.88,-9256669.201,-1986302.268,-1255906.603,-549029.8083
25-136-60373-443-6,25,60373,136,443,6,27/09/2021 03:01:22 pm,132350322.2,-10350419.08,-18325908.96,-15975662.56,-8999607.807,-1803660.964,-1227288.542,-584325.9316
25-137-53897-443-6,25,53897,137,443,6,27/09/2021 03:14:40 pm,-36170640.24,72123004.98,-17021815.08,2161365.892,-41955128.8,-5026800.596,-8927174.511,24465398.91
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 02:32:50 pm,-36174098.39,72122707.87,-17019152.68,2161645.213,-41950133.45,-5024758.175,-8925973.361,24465004.41
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 02:56:49 pm,-23492149.41,63728592.08,3824633.066,2883431.017,-36722275.16,-3157578.259,-13445715.99,-5203110.879
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 02:58:49 pm,-36173219.77,72123107.72,-17019583.56,2161538.629,-41950308.5,-5024573.525,-8926707.941,24464111.66
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:00:49 pm,-36172346.51,72123271.79,-17021401.4,2161471.453,-41952525.66,-5025064.38,-8927532.061,24469448.65
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:02:49 pm,-36172369.49,72125190.83,-17020912.65,2161468.294,-41950955.98,-5016523.322,-8924479.664,24478798.78
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:04:49 pm,-36163446.75,72098653.11,-17025026.89,2157685.593,-41910196.43,-5008630.671,-8948737.143,24449426.14
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:06:49 pm,-36173370.35,72122914.47,-17020333.98,2161583.879,-41951593.78,-5024724.321,-8926685.456,24467934.18
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:08:49 pm,-36162021.22,72098570.54,-17025148.03,2157581.892,-41911808.85,-5009694.795,-8948603.412,24445048.16
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:10:49 pm,-36171151.77,72123572.62,-17021991.48,2161351.883,-41953398.98,-5025345.078,-8928065.512,24468308.3
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:12:49 pm,-36171618.48,72123396.25,-17020836.03,2161382.153,-41951930.62,-5025816.618,-8927391.039,24464603.96
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:14:49 pm,-36173281.53,72123121.23,-17019644.99,2161539.81,-41950207.55,-5024642.487,-8926760.586,24464582.84
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:16:49 pm,-32795675.81,66640890.9,-15755682.65,1813700.85,-38681964.51,-13618180.65,-9009178.899,16877388.06
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:18:49 pm,-34904838.86,69347417.57,-14570555.18,2322813.429,-42675989.33,-8622854.659,-9606003.654,17691348.55
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:20:49 pm,-33817508.15,67022194.32,-15803686.7,1917459.752,-38966985.11,-13615730.43,-9050299.143,17246377.18
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:22:49 pm,-36174289.75,72122845.55,-17019146.62,2161644.978,-41949578.12,-5024360.588,-8926276.18,24465541.03
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:24:49 pm,-36169587.6,72124113.07,-17022143.15,2161170.169,-41953433.65,-5025468.484,-8928803.027,24464014.53
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:26:49 pm,-36174733.85,72122662.39,-17019534.78,2161711.618,-41950283.95,-5024092.067,-8926211.279,24468648.7
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:28:49 pm,-36171496.99,72123520.16,-17020937.53,2161376.86,-41952234.84,-5024898.185,-8927699.703,24464601.6
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:30:49 pm,-36172293.91,72115662.99,-17019541.8,2159615.905,-41917072.75,-4997074.852,-8933040.658,24452038.31
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:32:49 pm,-36171317.06,72123761.49,-17021142.64,2161340.596,-41951993.13,-5024517.976,-8928151.743,24464991.54
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:34:49 pm,-36175075.7,72122374.08,-17018612.36,2161763.673,-41949923.82,-5024045.22,-8925549.188,24465390.59
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:36:49 pm,-36169787.89,72124123.69,-17022166.24,2161182.951,-41953197.31,-5025411.306,-8928856.975,24464764.06
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:38:49 pm,-36173646.54,72122966.37,-17019446.33,2161581.48,-41950056.84,-5024736.139,-8926483.839,24464835.13
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:40:49 pm,-36167223.15,72122401.96,-17024873.28,2161075.791,-41959943.91,-5036081.656,-8926296.394,24468406.21
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:42:49 pm,-36161080.69,72124085.95,-17028849.1,2160477.475,-41965471.66,-5036858.394,-8929026.198,24467869.48
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:44:49 pm,-36167507.05,72122117.29,-17024520.65,2161129.263,-41960222.16,-5036130.42,-8925830.205,24467534.94
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:46:49 pm,-36160163.87,72124217.16,-17029497.74,2160393.264,-41966486.06,-5037506.9,-8929351.583,24467817.85
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:48:49 pm,-36174247.02,72121704.29,-17019571.47,2161812.729,-41954382.27,-5024158.5,-8925244.426,24465979.15
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:50:49 pm,-36171698.67,72122399.32,-17021252.12,2161568.921,-41956728.48,-5024672.479,-8925880.624,24466768.16
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:52:49 pm,-36162594.37,72123461.75,-17027933.98,2160631.588,-41964439.35,-5037341.001,-8928681.597,24467076.24
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:54:49 pm,-36175832.66,72121915.19,-17018018.08,2161875.631,-41950142.97,-5023804.399,-8924845.526,24464823.12
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:56:49 pm,-36174574.37,72121650.3,-17019299.71,2161860.143,-41954303.67,-5023694.574,-8924365.841,24467132.52
25-138-52629-443-6,25,52629,138,443,6,27/09/2021 03:58:49 pm,132793843.2,-10200834.68,-18324535.47,-16007569.86,-9034729.503,-1838665.574,-1229129.617,-567193.3662
25-140-60657-443-6,25,60657,140,443,6,27/09/2021 03:46:14 pm,132414554.8,-10337264.97,-18312360.91,-15977667.22,-9029721.445,-1821265.281,-1236115.094,-580804.6104
25-141-56179-443-6,25,56179,141,443,6,27/09/2021 03:29:51 pm,9203077.084,40924545.43,-12981202.79,-2548480.866,-27885035.74,-18799937.8,-8228822.707,4014120.177
25-141-56836-443-6,25,56836,141,443,6,27/09/2021 03:43:03 pm,-38346028.5,14577207.82,21582222.68,3821901.737,-15513602.75,-16726467.89,-7622153.731,13246049.79
25-141-56835-443-6,25,56835,141,443,6,27/09/2021 03:43:02 pm,-46413588.45,-21414233.81,-26422366.58,-2277437.362,8249468.606,10095696.99,4627801.145,-2555152.745
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 02:32:55 pm,-46420326.16,-21414645.21,-26418080.56,-2276933.346,8259916.302,10096807.52,4628810.529,-2549811.494
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 02:56:45 pm,-60339503.18,-34097575.07,-13634239.05,245002.2056,3096609.914,7893136.088,-2890057.039,3424557.2
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 02:58:45 pm,-29623117.76,-19102082.95,-20861479.94,-2728598.842,149743.0624,5065337.173,4317568,1296538.739
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:01:00 pm,-46413750.98,-21413970.25,-26421599.64,-2277458.835,8251777.011,10094518.09,4624569.304,-2554676.75
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:03:01 pm,-26840131.13,-1067914.298,-25433583.57,-3183200.766,3132561.827,6958900.793,-6253167.665,687383.2922
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:05:16 pm,-29680568.43,-19125045.58,-20926123.14,-2730890.636,162669.1603,5067513.459,4304260.162,1259679.319
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:07:16 pm,-46420616.56,-21415378.36,-26418625.32,-2276808.766,8256868.17,10097352.57,4630505.613,-2548346.57
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:09:17 pm,-60354242,-34084497.84,-13644355.81,244196.0122,3121165.271,7926918.523,-2890825.73,3474470.159
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:11:17 pm,-29668294.68,-19131315.48,-20933130.45,-2733910.424,186066.7045,5081069.239,4292059.334,1245601.9
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:13:32 pm,-46408696.11,-21412166.74,-26426732.8,-2278076.271,8247136.356,10094579.04,4630359.886,-2554788.756
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:15:33 pm,-60353362.88,-34084605.22,-13643913.76,244163.0872,3121167.902,7924933.901,-2899948.447,3474575.258
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:17:33 pm,-29725579.07,-20375229.34,-20772687.66,-2715585.62,-134854.3828,2766343.341,4688843.385,-121342.4623
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:19:49 pm,-46413276.08,-21412914.53,-26423343.94,-2277640.683,8253159.778,10094684.51,4626208.082,-2549862.696
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:21:49 pm,-60355619.23,-34084738.14,-13642635.36,244360.6499,3123257.78,7927135.889,-2895205.49,3474950.272
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:23:50 pm,-29680861.15,-19126148.75,-20925888.26,-2730710.689,159541.5381,5066411.378,4303374.631,1260631.533
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:26:05 pm,-46411813.92,-21412649.27,-26423994.17,-2277754.815,8251729.665,10093931.22,4623708.356,-2549946.63
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:28:06 pm,-60343769.48,-34096480.6,-13630355.23,245303.6681,3104559.438,7902261.618,-2891653.915,3422041.51
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:30:06 pm,-29682210.39,-19125866.48,-20924965.71,-2730685.152,163292.2684,5066433.078,4304853.237,1260158.397
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:32:21 pm,-60162808.4,-34166257.54,-13723501.51,220583.4726,3128690.348,7865764.65,-3042479.955,3484395.042
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:34:22 pm,-60342063.81,-34096335.9,-13631751.09,245143.7007,3102473.452,7901052.192,-2892067.873,3422310.415
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:36:22 pm,-29625280.54,-19102390.16,-20858868.49,-2728372.189,152568.7193,5067539.403,4317076.851,1292652.184
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:38:37 pm,-46422838.47,-21416331.32,-26416420.09,-2276589.723,8258689.69,10098255.88,4635443.389,-2554709.201
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:40:38 pm,-60358350.7,-34084697.1,-13641888.03,244498.4947,3127634.639,7928314.283,-2892675.547,3477694.851
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:42:38 pm,-29669014.85,-19131003.36,-20932729.81,-2733893.567,187944.0943,5081998.577,4292826.947,1246104.506
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:44:54 pm,-46373361.57,-21487712.51,-26430924.53,-2283691.649,8253383.691,10120126.08,4572331.909,-2528951.861
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:46:54 pm,-60120126.63,-34781430.52,-13928525.06,195570.7046,3094729.312,5592071.064,-2127141.341,3796834.918
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:48:54 pm,-29636551.51,-19207454.91,-20934902.08,-2739191.593,195426.614,5109341.116,4240454.506,1268591.407
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:51:10 pm,-46365808.95,-21485668.25,-26436660.11,-2284480.101,8246391.808,10118451.57,4572254.614,-2530298.945
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:53:10 pm,-60339452.62,-34095322.96,-13633321.61,244864.7476,3100919.416,7901783.315,-2895022.066,3421855.241
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:55:11 pm,-29693131.37,-19127852.19,-20917301.13,-2729647.363,174807.8079,5071005.738,4309125.835,1261678.629
25-142-65349-443-6,25,65349,142,443,6,27/09/2021 03:57:26 pm,-53887709.32,4166377.949,-11407370.61,1640499.447,-12350063.91,-17908102.77,-9774081.277,-1897374.71
25-144-51922-443-6,25,51922,144,443,6,27/09/2021 03:19:32 pm,-54053637.89,4707512.562,-11280943.41,1683637.083,-12380793.8,-18125650.9,-10535214.64,-1796591.088
25-144-54338-443-6,25,54338,144,443,6,27/09/2021 03:49:32 pm,21103627.97,34537340.14,-43082550.52,-8697399.723,5737650.439,16008579.97,26516647.67,1696301.682
25-145-59680-443-6,25,59680,145,443,6,27/09/2021 02:56:35 pm,-54553208.36,5529061.871,-10694506.99,1779003.078,-11234596.01,-20348692.37,-13848351.7,-2701858.177
25-145-58644-443-6,25,58644,145,443,6,27/09/2021 03:02:34 pm,-56211060.84,10201785.42,-34259499.67,-1166191.123,-3430612.378,26516700.41,19719699.58,-2157711.121
25-145-58644-443-6,25,58644,145,443,6,27/09/2021 03:04:50 pm,-55322021.54,6747337.34,-10851007.73,1890015.631,-12393455.13,-18802847.42,-13508238.14,-1206669.558
25-145-65094-443-6,25,65094,145,443,6,27/09/2021 03:08:34 pm,-56252328.95,10230463.97,-34284569.14,-1161677.647,-3496445.541,26523815.93,19731280.71,-2118513.341
25-145-65094-443-6,25,65094,145,443,6,27/09/2021 03:10:50 pm,-70941482.9,-22421222.87,-13555094.64,2058190.452,-7874208.518,-11622431.8,12207849.93,-4646515.852
25-146-58058-443-6,25,58058,146,443,6,27/09/2021 02:58:34 pm,-71383345.1,-21680380.54,-13757351.96,2103446.893,-8384326.093,-10761482.81,12316617.96,-3631091.956
25-146-58058-443-6,25,58058,146,443,6,27/09/2021 03:00:34 pm,-40143217.37,42303237.74,-30571937.51,-1651227.617,-2674151.696,50967453.58,-14187421.77,-6206834.999
25-146-58058-443-6,25,58058,146,443,6,27/09/2021 03:03:05 pm,103844974.6,13933632.24,-26714590.45,-14160589.33,-1683033.408,-4723546.784,111295.3198,3262190.816
25-146-58058-443-6,25,58058,146,443,6,27/09/2021 03:05:20 pm,-71358731.14,-10809454.42,-21593203.49,1387868.716,-6693233.636,-4059044.937,13367248.82,-3017155.426
25-147-55552-443-6,25,55552,147,443,6,27/09/2021 02:33:05 pm,-52886073.63,-18895700.76,-15049422.12,514535.1757,-10593072.79,-11711501.49,14908838.26,-4848022.033
25-148-59486-443-6,25,59486,148,443,6,27/09/2021 02:32:49 pm,-55640820.22,7484338.247,-11071328.45,1918061.079,-12815855.44,-17863232.6,-13330494.23,-65547.2369
25-149-53493-443-6,25,53493,149,443,6,27/09/2021 03:03:15 pm,-56190528.33,10199743.78,-34276084.17,-1168434.403,-3445106.206,26448495.37,19725892.17,-2143370.699
25-149-53493-443-6,25,53493,149,443,6,27/09/2021 03:05:31 pm,-56122406.39,7482230.906,-10648122.31,2032759.013,-13463053.47,-17360102.69,-13511904.6,-569745.6435
25-150-56832-443-6,25,56832,150,443,6,27/09/2021 03:39:51 pm,-56255429.79,10229461.16,-34282210.32,-1161329.713,-3494451.761,26524780.1,19733395.48,-2119110.785
25-150-56832-443-6,25,56832,150,443,6,27/09/2021 03:42:07 pm,-56099214.39,5067577.022,-10303167.69,1965201.899,-11692443.78,-19996500.92,-14022630.63,-2977746.766
25-151-63463-443-6,25,63463,151,443,6,27/09/2021 02:56:55 pm,-56232490.11,10216134.96,-34294849.74,-1167439.964,-3438556.69,26513332.63,19726768.97,-2106491.513
25-151-63463-443-6,25,63463,151,443,6,27/09/2021 02:59:12 pm,19312355.33,-15038020.38,50233838.77,1511152.494,-36599113.76,1122654.754,28393496.87,4401174.925
25-152-56178-80-6,25,56178,152,80,6,27/09/2021 03:29:45 pm,103931270.3,13942400.52,-26646962.12,-14159987.74,-1696910.131,-4751794.312,99528.85463,3266627.882
25-153-51675-443-6,25,51675,153,443,6,27/09/2021 02:32:48 pm,-56192467.91,7859953.151,-10868946.48,2020839.347,-13517665.45,-17003838.18,-13360997.72,46854.85798
25-154-63829-443-6,25,63829,154,443,6,27/09/2021 02:58:44 pm,-56233942.12,10239533.6,-34242766.91,-1162076.547,-3418158.912,26499273.54,19666454.72,-2158045.798
25-154-63829-443-6,25,63829,154,443,6,27/09/2021 03:01:00 pm,-86094618.88,-24052470.26,-11772073.34,3465073.145,-6061527.561,-12062602.14,3967065.012,-4676139.37
25-155-53895-443-6,25,53895,155,443,6,27/09/2021 03:13:38 pm,106640200.3,29102778.04,-2028572.589,-12522537.37,18141704.49,-9064482.545,-2025769.509,-11988773.61
25-155-0-0-0,25,0,155,0,0,27/09/2021 03:13:38 pm,-51167122.57,-12199775.49,-32873028.14,-1902544.284,1122541.297,-3463544.53,30039869.73,-15595158.06
25-155-53895-443-6,25,53895,155,443,6,27/09/2021 03:16:17 pm,-86757049.13,-22784921.56,-11679996.52,3607060.331,-7541006.253,-9806230.593,3933969.458,-3657450.045
25-155-53895-443-6,25,53895,155,443,6,27/09/2021 03:18:39 pm,-56231466.12,10216226.74,-34295276.27,-1167509.615,-3440046.416,26513266.43,19726704.12,-2107647.847
25-155-53895-443-6,25,53895,155,443,6,27/09/2021 03:21:18 pm,-15651468.77,29843896.94,6746710.784,997195.6778,-22547734.53,-13005999.04,-7433619.59,12385322.69
25-156-61697-443-6,25,61697,156,443,6,27/09/2021 02:32:52 pm,-55769982.28,6294470.909,-10730094.26,1928756.301,-12246667.86,-19009562.43,-13620892.26,-1648980.261
25-157-51171-443-6,25,51171,157,443,6,27/09/2021 03:23:18 pm,-55950211.25,10149651.37,-34560919.75,-1208958.094,-3647769.743,26257639.95,20183010.67,-2051599.17
25-157-51171-443-6,25,51171,157,443,6,27/09/2021 03:25:34 pm,-60573690.59,11650281.55,-11791432.69,2418993.927,-15844130.26,-8783614.713,-13249177,5157128.979
25-158-51191-443-6,25,51191,158,443,6,27/09/2021 03:33:12 pm,134160097.8,-9297510.482,-18616545.35,-16158918.69,-8715063.514,-1841445.164,-1141548.003,-266238.3276
